name,series,family,description,location,region,regionLocation,regionLocationLong,regionLocationCountryCode,regionCfe,regionCo2Kwh,regionLowCo2,regionLat,regionLng,regionPublicIpv4Addr,zoneCount,zones,vCpus,sharedCpu,intel,amd,arm,cpuPlatformCount,cpuPlatform,cpuBaseClock,cpuTurboClock,cpuSingleMaxTurboClock,availableCpuPlatformCount,availableCpuPlatform,coremarkScore,standardDeviation,sampleCount,memoryGB,acceleratorCount,acceleratorType,disks,disksSizeGb,localSsd,bandwidth,tier1,sap,saps,hana,sud,spot,hour,hourSpot,month,month1yCud,month3yCud,monthSpot,monthSles,monthSlesSap,monthSlesSap1yCud,monthSlesSap3yCud,monthRhel,monthRhel1yCud,monthRhel3yCud,monthRhelSap,monthRhelSap1yCud,monthRhelSap3yCud,monthWindows
c4-standard-96-lssd,c4,General-purpose,"96 vCPUs, 360 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",96.0,0,1.0,0.0,0.0,2.0,"Intel Emerald Rapids, Intel Granite Rapids",2.8,3.9,4.2,2.0,"Intel Emerald Rapids, Intel Granite Rapids","","","",360.0,"","",128.0,524288.0,1.0,67.0,100.0,0.0,"",0.0,0.0,1.0,4.74408,1.8972,3463.1784,2181.8532,1558.43904,1384.956,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
c4a-highcpu-1,c4a,General-purpose,"1 vCPUs, 2 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",1.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",2.0,"","",16.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.03788,0.010392,27.6524,18.2427,12.4465,7.58616,80.3,124.1,50.005,44.7198,10.512,10.512,10.512,16.425,16.425,16.425,33.58
c4a-highcpu-16,c4a,General-purpose,"16 vCPUs, 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",16.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",32.0,"","",32.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.60608,0.166272,442.4384,291.8832,199.144,121.37856,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
c4a-highcpu-2,c4a,General-purpose,"2 vCPUs, 4 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",2.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",4.0,"","",16.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.07576,0.020784,55.3048,36.4854,24.893,15.17232,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
c4a-highcpu-32,c4a,General-purpose,"32 vCPUs, 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",32.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",64.0,"","",32.0,524288.0,0.0,23.0,50.0,0.0,"",0.0,0.0,1.0,1.21216,0.332544,884.8768,583.7664,398.288,242.75712,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
c4a-highcpu-4,c4a,General-purpose,"4 vCPUs, 8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",8.0,"","",16.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.15152,0.041568,110.6096,72.9708,49.786,30.34464,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c4a-highcpu-48,c4a,General-purpose,"48 vCPUs, 96 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",48.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",96.0,"","",32.0,524288.0,0.0,34.0,50.0,0.0,"",0.0,0.0,1.0,1.81824,0.498816,1327.3152,875.6496,597.432,364.13568,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
c4a-highcpu-64,c4a,General-purpose,"64 vCPUs, 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",64.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",128.0,"","",64.0,524288.0,0.0,45.0,75.0,0.0,"",0.0,0.0,1.0,2.42432,0.665088,1769.7536,1167.5328,796.576,485.51424,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
c4a-highcpu-72,c4a,General-purpose,"72 vCPUs, 144 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",72.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",144.0,"","",64.0,524288.0,0.0,50.0,100.0,0.0,"",0.0,0.0,1.0,2.72736,0.748224,1990.9728,1313.4744,896.148,546.20352,80.3,299.3,119.939,107.748,567.648,567.648,567.648,854.1,854.1,854.1,2417.76
c4a-highcpu-8,c4a,General-purpose,"8 vCPUs, 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",16.0,"","",32.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.30304,0.083136,221.2192,145.9416,99.572,60.68928,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c4a-highmem-1,c4a,General-purpose,"1 vCPUs, 8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",1.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",8.0,"","",16.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.05894,0.016158,43.0262,28.3605,19.3669,11.79534,80.3,124.1,50.005,44.7198,10.512,10.512,10.512,16.425,16.425,16.425,33.58
c4a-highmem-16,c4a,General-purpose,"16 vCPUs, 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",16.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",128.0,"","",32.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.94304,0.258528,688.4192,453.768,309.8704,188.72544,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
c4a-highmem-16-lssd,c4a,General-purpose,"16 vCPUs, 128 GB RAM, 4 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",16.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",128.0,"","",32.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.94304,0.258528,688.4192,453.768,309.8704,188.72544,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
c4a-highmem-2,c4a,General-purpose,"2 vCPUs, 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",2.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",16.0,"","",16.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.11788,0.032316,86.0524,56.721,38.7338,23.59068,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
c4a-highmem-32,c4a,General-purpose,"32 vCPUs, 256 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",32.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",256.0,"","",32.0,524288.0,0.0,23.0,50.0,0.0,"",0.0,0.0,1.0,1.88608,0.517056,1376.8384,907.536,619.7408,377.45088,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
c4a-highmem-32-lssd,c4a,General-purpose,"32 vCPUs, 256 GB RAM, 6 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",32.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",256.0,"","",32.0,524288.0,1.0,23.0,50.0,0.0,"",0.0,0.0,1.0,1.88608,0.517056,1376.8384,907.536,619.7408,377.45088,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
c4a-highmem-4,c4a,General-purpose,"4 vCPUs, 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",32.0,"","",16.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.23576,0.064632,172.1048,113.442,77.4676,47.18136,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c4a-highmem-4-lssd,c4a,General-purpose,"4 vCPUs, 32 GB RAM, 1 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",32.0,"","",16.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.23576,0.064632,172.1048,113.442,77.4676,47.18136,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c4a-highmem-48,c4a,General-purpose,"48 vCPUs, 384 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",48.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",384.0,"","",32.0,524288.0,0.0,34.0,50.0,0.0,"",0.0,0.0,1.0,2.82912,0.775584,2065.2576,1361.304,929.6112,566.17632,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
c4a-highmem-48-lssd,c4a,General-purpose,"48 vCPUs, 384 GB RAM, 10 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",48.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",384.0,"","",32.0,524288.0,1.0,34.0,50.0,0.0,"",0.0,0.0,1.0,2.82912,0.775584,2065.2576,1361.304,929.6112,566.17632,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
c4a-highmem-64,c4a,General-purpose,"64 vCPUs, 512 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",64.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",512.0,"","",64.0,524288.0,0.0,45.0,75.0,0.0,"",0.0,0.0,1.0,3.77216,1.034112,2753.6768,1815.072,1239.4816,754.90176,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
c4a-highmem-64-lssd,c4a,General-purpose,"64 vCPUs, 512 GB RAM, 14 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",64.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",512.0,"","",64.0,524288.0,1.0,45.0,75.0,0.0,"",0.0,0.0,1.0,3.77216,1.034112,2753.6768,1815.072,1239.4816,754.90176,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
c4a-highmem-72,c4a,General-purpose,"72 vCPUs, 576 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",72.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",576.0,"","",64.0,524288.0,0.0,50.0,100.0,0.0,"",0.0,0.0,1.0,4.24368,1.163376,3097.8864,2041.956,1394.4168,849.26448,80.3,299.3,119.939,107.748,567.648,567.648,567.648,854.1,854.1,854.1,2417.76
c4a-highmem-72-lssd,c4a,General-purpose,"72 vCPUs, 576 GB RAM, 16 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",72.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",576.0,"","",64.0,524288.0,1.0,50.0,100.0,0.0,"",0.0,0.0,1.0,4.24368,1.163376,3097.8864,2041.956,1394.4168,849.26448,80.3,299.3,119.939,107.748,567.648,567.648,567.648,854.1,854.1,854.1,2417.76
c4a-highmem-8,c4a,General-purpose,"8 vCPUs, 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",64.0,"","",32.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.47152,0.129264,344.2096,226.884,154.9352,94.36272,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c4a-highmem-8-lssd,c4a,General-purpose,"8 vCPUs, 64 GB RAM, 2 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",64.0,"","",32.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.47152,0.129264,344.2096,226.884,154.9352,94.36272,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c4a-standard-1,c4a,General-purpose,"1 vCPUs, 4 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",1.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",4.0,"","",16.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.0449,0.012314,32.777,21.6153,14.7533,8.98922,80.3,124.1,50.005,44.7198,10.512,10.512,10.512,16.425,16.425,16.425,33.58
c4a-standard-16,c4a,General-purpose,"16 vCPUs, 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",16.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",64.0,"","",32.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.7184,0.197024,524.432,345.8448,236.0528,143.82752,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
c4a-standard-16-lssd,c4a,General-purpose,"16 vCPUs, 64 GB RAM, 4 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",16.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",64.0,"","",32.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.7184,0.197024,524.432,345.8448,236.0528,143.82752,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
c4a-standard-2,c4a,General-purpose,"2 vCPUs, 8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",2.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",8.0,"","",16.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.0898,0.024628,65.554,43.2306,29.5066,17.97844,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
c4a-standard-32,c4a,General-purpose,"32 vCPUs, 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",32.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",128.0,"","",32.0,524288.0,0.0,23.0,50.0,0.0,"",0.0,0.0,1.0,1.4368,0.394048,1048.864,691.6896,472.1056,287.65504,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
c4a-standard-32-lssd,c4a,General-purpose,"32 vCPUs, 128 GB RAM, 6 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",32.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",128.0,"","",32.0,524288.0,1.0,23.0,50.0,0.0,"",0.0,0.0,1.0,1.4368,0.394048,1048.864,691.6896,472.1056,287.65504,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
c4a-standard-4,c4a,General-purpose,"4 vCPUs, 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",16.0,"","",16.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.1796,0.049256,131.108,86.4612,59.0132,35.95688,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c4a-standard-4-lssd,c4a,General-purpose,"4 vCPUs, 16 GB RAM, 1 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",4.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",16.0,"","",16.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.1796,0.049256,131.108,86.4612,59.0132,35.95688,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c4a-standard-48,c4a,General-purpose,"48 vCPUs, 192 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",48.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",192.0,"","",32.0,524288.0,0.0,34.0,50.0,0.0,"",0.0,0.0,1.0,2.1552,0.591072,1573.296,1037.5344,708.1584,431.48256,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
c4a-standard-48-lssd,c4a,General-purpose,"48 vCPUs, 192 GB RAM, 10 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",48.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",192.0,"","",32.0,524288.0,1.0,34.0,50.0,0.0,"",0.0,0.0,1.0,2.1552,0.591072,1573.296,1037.5344,708.1584,431.48256,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
c4a-standard-64,c4a,General-purpose,"64 vCPUs, 256 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",64.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",256.0,"","",64.0,524288.0,0.0,45.0,75.0,0.0,"",0.0,0.0,1.0,2.8736,0.788096,2097.728,1383.3792,944.2112,575.31008,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
c4a-standard-64-lssd,c4a,General-purpose,"64 vCPUs, 256 GB RAM, 14 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",64.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",256.0,"","",64.0,524288.0,1.0,45.0,75.0,0.0,"",0.0,0.0,1.0,2.8736,0.788096,2097.728,1383.3792,944.2112,575.31008,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
c4a-standard-72,c4a,General-purpose,"72 vCPUs, 288 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",72.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",288.0,"","",64.0,524288.0,0.0,50.0,100.0,0.0,"",0.0,0.0,1.0,3.2328,0.886608,2359.944,1556.3016,1062.2376,647.22384,80.3,299.3,119.939,107.748,567.648,567.648,567.648,854.1,854.1,854.1,2417.76
c4a-standard-72-lssd,c4a,General-purpose,"72 vCPUs, 288 GB RAM, 16 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",72.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",288.0,"","",64.0,524288.0,1.0,50.0,100.0,0.0,"",0.0,0.0,1.0,3.2328,0.886608,2359.944,1556.3016,1062.2376,647.22384,80.3,299.3,119.939,107.748,567.648,567.648,567.648,854.1,854.1,854.1,2417.76
c4a-standard-8,c4a,General-purpose,"8 vCPUs, 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",32.0,"","",32.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.3592,0.098512,262.216,172.9224,118.0264,71.91376,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c4a-standard-8-lssd,c4a,General-purpose,"8 vCPUs, 32 GB RAM, 2 local SSD",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,3.0,"us-east1-b, us-east1-c, us-east1-d",8.0,0,0.0,0.0,1.0,2.0,"Google Axion, Google Axion 2",3.0,3.0,3.0,1.0,"Google Axion","","","",32.0,"","",32.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.3592,0.098512,262.216,172.9224,118.0264,71.91376,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c4d-highcpu-16,c4d,General-purpose,"16 vCPUs, 30 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,2.0,"us-east1-b, us-east1-c",16.0,0,0.0,1.0,0.0,1.0,"AMD Turin",2.7,3.5,4.1,1.0,"AMD Turin","","","",30.0,"","",32.0,263168.0,0.0,20.0,0.0,0.0,"",0.0,0.0,1.0,0.62812334,0.25025776,458.5300382,288.8742568,206.3385004,182.6881648,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
